	group_id	metric_value	users	visits	churn_users	churn_visits	group
2142	11	4507.976	0	0	1	9	B
2143	4	5217.0	1	0	1	7	A
2144	2	7005.0	1	0	1	9	A
2145	12	8562.976	0	0	0	7	B
2146	4	5472.0	1	34	0	8	A
2147	9	10772.976	0	0	1	1	B
2148	8	9798.0	1	3	1	8	A
2149	11	3655.976	0	0	1	9	B
2150	4	8038.0	1	4	0	9	A
2151	1	8002.0	0	0	0	9	A
2152	7	6618.0	0	0	1	5	A
2153	11	4508.976	0	0	1	0	B
2154	6	7646.0	0	0	1	4	A
2155	2	3004.0	0	0	1	7	A
2156	11	4287.976	0	0	1	8	B
2157	16	4583.976	0	0	1	8	B
2158	10	4457.976	0	0	1	9	B
2159	15	7577.976	1	5	1	8	B
2160	9	9043.976	1	8	1	2	B
2161	6	3565.0	0	0	1	7	A
2162	15	3655.976	1	11	1	5	B
2163	7	4466.0	1	0	0	7	A
2164	6	3354.0	0	0	0	8	A
2165	8	7402.0	0	0	0	9	A
2166	1	7096.0	1	3	0	6	A
2167	3	5371.0	1	21	0	4	A
2168	8	7306.0	0	0	1	6	A
2169	10	4221.976	1	9	1	7	B
2170	10	6188.976	0	0	0	5	B
2171	10	5320.976	0	0	1	8	B
2172	7	7937.0	1	18	1	9	A
2173	12	8196.976	1	18	1	5	B
2174	1	4590.0	1	16	1	9	A
2175	9	8748.976	0	0	1	7	B
2176	6	7558.0	1	10	1	6	A
2177	16	8596.976	0	0	1	9	B
2178	15	7364.976	1	13	0	6	B
2179	14	7460.976	1	7	0	8	B
2180	2	7789.0	1	5	0	3	A
2181	11	6744.976	1	5	1	8	B
2182	4	3771.0	1	16	0	6	A
2183	3	6996.0	1	1	1	9	A
2184	6	5252.0	1	12	0	9	A
2185	12	5558.976	0	0	1	9	B
2186	10	9475.976	0	0	1	8	B
2187	4	6395.0	0	0	0	5	A
2188	9	4764.976	0	0	1	8	B
2189	15	8479.976	1	0	1	9	B
2190	2	8316.0	1	2	1	4	A
2191	6	5237.0	1	1	0	9	A
2192	14	8201.976	1	1	1	3	B
2193	7	4354.0	1	6	0	9	A
2194	12	4800.976	0	0	1	2	B
2195	14	7850.976	0	0	1	5	B
2196	5	6675.0	0	0	1	9	A
2197	15	5880.976	0	0	0	5	B
2198	3	4274.0	0	0	0	3	A
2199	3	5761.0	1	12	1	4	A
2200	2	2351.0	0	0	1	6	A
2201	7	5851.0	0	0	0	6	A
2202	10	8374.976	1	16	1	4	B
2203	15	6818.976	1	4	1	4	B
2204	6	4609.0	0	0	0	9	A
2205	8	7146.0	1	4	0	3	A
2206	9	6139.976	1	14	1	8	B
2207	6	8597.0	1	64	1	8	A
2208	8	3634.0	1	4	1	8	A
2209	3	5818.0	1	4	1	9	A
2210	4	6802.0	1	0	1	7	A
2211	16	3429.976	0	0	1	6	B
2212	3	5996.0	0	0	1	5	A
2213	6	6603.0	1	30	1	7	A
2214	9	8665.976	1	4	1	6	B
2215	9	8147.976	1	6	1	4	B
2216	13	6783.976	1	5	0	8	B
2217	10	8923.976	1	6	1	7	B
2218	3	4866.0	0	0	0	8	A
2219	7	5410.0	0	0	1	9	A
2220	14	4085.976	0	0	0	8	B
2221	7	7048.0	1	45	0	8	A
2222	14	4080.976	1	5	1	9	B
2223	12	5204.976	1	22	1	7	B
2224	11	6682.976	1	27	0	5	B
2225	8	4419.0	0	0	0	6	A
2226	8	8365.0	0	0	0	6	A
2227	10	3621.976	0	0	1	4	B
2228	10	8977.976	0	0	1	8	B
2229	16	5553.976	0	0	1	8	B
2230	6	7772.0	1	3	0	9	A
2231	8	3729.0	0	0	0	4	A
2232	16	6710.976	1	28	1	7	B
2233	1	8006.0	1	5	0	6	A
2234	9	6244.976	0	0	1	3	B
2235	1	8107.0	0	0	0	7	A
2236	5	3430.0	1	0	1	6	A
2237	10	9539.976	1	15	1	8	B
2238	6	5989.0	0	0	1	5	A
2239	14	5183.976	0	0	1	5	B
2240	11	6102.976	1	17	1	2	B
2241	13	8398.976	0	0	1	9	B
2242	16	6372.976	0	0	1	8	B
2243	12	5875.976	0	0	1	7	B
2244	16	6176.976	1	10	1	9	B
2245	2	6521.0	1	2	0	5	A
2246	8	6690.0	1	16	1	9	A
2247	5	6144.0	0	0	1	9	A
2248	4	5714.0	0	0	1	8	A
2249	8	8035.0	1	3	0	9	A
2250	16	1957.976	0	0	1	8	B
2251	3	4114.0	1	1	0	9	A
2252	1	6531.0	1	22	1	7	A
2253	2	6100.0	1	23	0	7	A
2254	5	7042.0	1	10	1	5	A
2255	16	7020.976	1	3	1	7	B
2256	10	4983.976	1	0	0	8	B
2257	3	3963.0	1	6	1	9	A
2258	6	7264.0	1	12	0	9	A
2259	7	8249.0	1	6	0	8	A
2260	12	7002.976	1	4	1	8	B
2261	8	7528.0	1	5	0	7	A
2262	2	3271.0	1	2	1	4	A
2263	14	6107.976	1	13	1	6	B
2264	5	5704.0	1	1	0	7	A
2265	3	5357.0	1	1	1	6	A
2266	7	8962.0	1	2	0	9	A
2267	5	7611.0	1	0	0	6	A
2268	15	7669.976	0	0	1	8	B
2269	8	7908.0	1	12	0	8	A
2270	9	7059.976	0	0	1	4	B
2271	5	6304.0	0	0	0	4	A
2272	2	6361.0	0	0	0	9	A
2273	4	7150.0	0	0	0	8	A
2274	9	7908.976	0	0	1	8	B
2275	10	6362.976	0	0	0	9	B
2276	11	7042.976	0	0	1	9	B
2277	15	4639.976	0	0	1	7	B
2278	13	7462.976	1	2	1	9	B
2279	15	7597.976	0	0	1	5	B
2280	5	9601.0	0	0	0	8	A
2281	11	4844.976	1	7	1	6	B
2282	8	8334.0	1	3	1	7	A
2283	1	3202.0	0	0	1	7	A
2284	11	4688.976	0	0	1	8	B
2285	14	4814.976	0	0	1	9	B
2286	12	8664.976	1	1	1	9	B
2287	1	5788.0	0	0	1	5	A
2288	8	4784.0	1	1	1	6	A
2289	10	5792.976	1	11	0	9	B
2290	4	9017.0	1	36	0	9	A
2291	9	8049.976	1	7	1	8	B
2292	5	7753.0	0	0	1	8	A
2293	15	7989.976	0	0	1	8	B
2294	3	6553.0	1	1	0	6	A
2295	1	5499.0	1	30	0	9	A
2296	11	6338.976	1	5	1	7	B
2297	16	8368.976	1	2	1	3	B
2298	8	3778.0	1	0	0	7	A
2299	15	6471.976	1	1	0	7	B
2300	13	6949.976	1	2	1	4	B
2301	5	6555.0	1	2	1	2	A
2302	16	7455.976	1	2	1	8	B
2303	10	5925.976	0	0	1	9	B
2304	3	6172.0	0	0	0	8	A
2305	16	6263.976	0	0	1	6	B
2306	9	8577.976	1	9	1	9	B
2307	8	8147.0	1	5	1	6	A
2308	4	3584.0	1	7	1	6	A
2309	4	3531.0	1	12	1	8	A
2310	6	3127.0	1	10	1	3	A
2311	7	3127.0	1	33	0	2	A
2312	1	4898.0	1	14	1	8	A
2313	8	3956.0	1	12	1	7	A
2314	12	8321.976	0	0	1	7	B
2315	7	5745.0	0	0	1	3	A
2316	7	5286.0	0	0	0	7	A
2317	5	5373.0	1	11	1	7	A
2318	8	8304.0	0	0	0	7	A
2319	12	7942.976	0	0	1	7	B
2320	7	6365.0	0	0	1	6	A
2321	14	7056.976	0	0	1	8	B
2322	9	5105.976	0	0	1	3	B
2323	7	3478.0	0	0	0	7	A
2324	5	6946.0	1	19	1	5	A
2325	2	5890.0	1	40	0	9	A
2326	6	8154.0	1	2	1	8	A
2327	5	6807.0	1	21	0	6	A
2328	10	5333.976	0	0	1	7	B
2329	6	6473.0	1	12	0	8	A
2330	10	6437.976	1	8	0	7	B
2331	4	4414.0	1	21	0	4	A
2332	8	8336.0	0	0	0	9	A
2333	8	3991.0	1	6	1	3	A
2334	3	4993.0	0	0	1	7	A
2335	15	6564.976	1	3	0	6	B
2336	14	5477.976	0	0	1	9	B
2337	12	8300.976	1	1	1	7	B
2338	13	6237.976	1	8	1	6	B
2339	4	5430.0	0	0	1	5	A
2340	8	3621.0	1	3	0	1	A
2341	3	5333.0	1	4	0	6	A
2342	2	8300.0	1	2	0	9	A
2343	11	4764.976	0	0	1	3	B
2344	2	9144.0	0	0	1	9	A
2345	9	3829.976	0	0	1	9	B
2346	11	7112.976	1	18	0	5	B
2347	14	8474.976	0	0	1	3	B
2348	10	6404.976	1	15	1	4	B
2349	12	7678.976	1	2	1	5	B
2350	6	7866.0	0	0	1	9	A
2351	14	6843.976	0	0	1	3	B
2352	16	6611.976	0	0	1	7	B
2353	11	3884.976	1	1	1	8	B
2354	7	6746.0	1	48	0	8	A
2355	16	6015.976	0	0	1	6	B
2356	8	5745.0	0	0	1	6	A
2357	2	5996.0	1	7	1	3	A
2358	7	7930.0	0	0	1	7	A
2359	11	6061.976	1	8	1	5	B
2360	2	2676.0	0	0	1	7	A
2361	4	8195.0	1	3	1	5	A
2362	9	5631.976	1	5	0	8	B
2363	1	3791.0	1	49	0	2	A
2364	7	2628.0	1	11	1	8	A
2365	2	3349.0	0	0	0	8	A
2366	5	6392.0	0	0	0	9	A
2367	2	5546.0	1	0	0	4	A
2368	3	5509.0	0	0	0	8	A
2369	14	4245.976	0	0	0	5	B
2370	10	6650.976	0	0	1	8	B
2371	8	7980.0	1	1	1	2	A
2372	1	5382.0	0	0	1	4	A
2373	6	5214.0	1	2	1	6	A
2374	1	7423.0	1	1	1	7	A
2375	12	8498.976	0	0	0	8	B
2376	16	8255.976	1	4	1	7	B
2377	12	5244.976	0	0	0	4	B
2378	16	8148.976	1	7	1	7	B
2379	1	4410.0	0	0	0	4	A
2380	10	7423.976	0	0	0	6	B
2381	10	8439.976	1	37	0	9	B
2382	10	6268.976	0	0	1	8	B
2383	2	6617.0	0	0	1	4	A
2384	16	7229.976	0	0	1	5	B
2385	14	7199.976	1	4	0	9	B
2386	3	5773.0	0	0	0	9	A
2387	4	3117.0	1	5	1	9	A
2388	11	6519.976	0	0	1	8	B
2389	7	7013.0	1	6	0	7	A
2390	13	3548.976	0	0	1	3	B
2391	1	3153.0	1	1	0	6	A
2392	7	7611.0	1	1	1	9	A
2393	16	4024.976	0	0	1	7	B
2394	15	5783.976	0	0	0	1	B
2395	13	7530.976	0	0	1	8	B
2396	16	9360.976	1	12	1	9	B
2397	11	1894.976	1	10	1	5	B
2398	1	4596.0	0	0	1	8	A
2399	11	5406.976	1	22	1	6	B
2400	7	8009.0	1	48	1	6	A
2401	3	4180.0	0	0	0	6	A
2402	12	6739.976	1	3	1	9	B
2403	3	5433.0	0	0	0	2	A
2404	10	9907.976	0	0	1	8	B
2405	16	4993.976	0	0	1	9	B
2406	15	8974.976	0	0	1	7	B
2407	16	5953.976	1	1	0	8	B
2408	11	7373.976	1	20	1	9	B
2409	3	7637.0	0	0	1	6	A
2410	7	6923.0	1	8	0	5	A
2411	9	5316.976	0	0	1	6	B
2412	4	6839.0	0	0	0	8	A
2413	7	7446.0	1	8	0	7	A
2414	14	5582.976	1	24	1	7	B
2415	15	7008.976	1	5	1	6	B
2416	10	5232.976	1	5	1	9	B
2417	2	3444.0	1	2	0	6	A
2418	14	7703.976	0	0	0	8	B
2419	6	4223.0	1	16	1	8	A
2420	13	4831.976	0	0	1	6	B
2421	14	9494.976	0	0	1	7	B
2422	8	6262.0	0	0	1	1	A
2423	15	4867.976	0	0	1	9	B
2424	6	7165.0	1	3	1	6	A
2425	13	7697.976	0	0	0	8	B
2426	10	6254.976	0	0	1	8	B
2427	10	6581.976	0	0	1	8	B
2428	1	8450.0	1	7	0	9	A
2429	10	9463.976	1	11	0	9	B
2430	11	10007.976	0	0	1	8	B
2431	7	5734.0	0	0	1	8	A
2432	9	6934.976	0	0	1	8	B
2433	8	5964.0	1	8	0	8	A
2434	4	6382.0	0	0	0	5	A
2435	5	6688.0	0	0	0	6	A
2436	9	3905.976	1	1	1	7	B
2437	12	6028.976	0	0	0	4	B
2438	11	8060.976	1	3	1	8	B
2439	13	6911.976	1	21	0	7	B
2440	9	9687.976	0	0	1	8	B
2441	14	8168.976	1	18	1	8	B
2442	14	7003.976	1	6	0	7	B
2443	12	6425.976	0	0	1	8	B
2444	5	2544.0	0	0	0	3	A
2445	9	6549.976	1	10	1	8	B
2446	10	6688.976	1	0	1	8	B
2447	6	6850.0	0	0	0	9	A
2448	16	5468.976	1	22	1	7	B
2449	15	9878.976	1	0	1	2	B
2450	10	7522.976	1	1	1	7	B
2451	13	5297.976	1	7	1	9	B
2452	10	4710.976	1	8	1	6	B
2453	16	9492.976	0	0	0	8	B
2454	15	3575.976	1	11	0	5	B
2455	5	4634.0	0	0	0	5	A
2456	4	7592.0	1	10	0	4	A
2457	1	4555.0	0	0	0	5	A
2458	6	5975.0	0	0	0	5	A
2459	2	6197.0	0	0	0	8	A
2460	10	7296.976	0	0	1	8	B
2461	5	9668.0	1	19	0	9	A
2462	14	9791.976	0	0	0	8	B
2463	4	6629.0	0	0	1	8	A
2464	2	6949.0	1	4	1	7	A
2465	10	6803.976	0	0	0	9	B
2466	9	6283.976	1	24	1	4	B
2467	12	7537.976	1	4	1	9	B
2468	1	4499.0	1	2	0	8	A
2469	7	6924.0	1	16	0	9	A
2470	3	9403.0	1	6	1	6	A
2471	16	5152.976	1	9	0	6	B
2472	3	7531.0	1	7	0	9	A
2473	13	3700.976	0	0	1	8	B
2474	16	6298.976	1	0	0	8	B
2475	16	7046.976	0	0	0	5	B
2476	16	6375.976	1	10	0	9	B
2477	7	8232.0	0	0	1	9	A
2478	6	8589.0	1	0	1	8	A
2479	14	7221.976	0	0	1	8	B
2480	4	4712.0	0	0	0	5	A
2481	11	4068.976	1	0	0	3	B
2482	3	7809.0	1	0	0	6	A
2483	15	7967.976	0	0	0	9	B
2484	12	6816.976	1	5	1	9	B
2485	9	6873.976	0	0	1	4	B
2486	16	5976.976	0	0	0	7	B
2487	9	5804.976	1	1	0	6	B
2488	12	4854.976	0	0	1	8	B
2489	1	5684.0	1	4	1	9	A
2490	4	5152.0	1	3	1	7	A
2491	12	7464.976	0	0	1	6	B
2492	14	8362.976	0	0	1	9	B
2493	10	10556.976	0	0	0	9	B
2494	10	5793.976	1	9	0	8	B
2495	9	7675.976	0	0	0	6	B
2496	8	6515.0	1	15	0	6	A
2497	14	4995.976	0	0	0	7	B
2498	3	6347.0	0	0	1	4	A
2499	8	6825.0	1	18	1	7	A
2500	7	2404.0	1	3	1	8	A
2501	2	3931.0	0	0	0	7	A
2502	7	4496.0	1	0	0	4	A
2503	3	6949.0	0	0	1	4	A
2504	12	5522.976	0	0	1	9	B
2505	11	1616.976	1	0	1	8	B
2506	3	8629.0	0	0	0	3	A
2507	3	6921.0	1	4	0	9	A
2508	5	2433.0	0	0	1	8	A
2509	13	6763.976	0	0	1	8	B
2510	16	4746.976	1	2	1	7	B
2511	2	4452.0	0	0	1	3	A
2512	10	5471.976	1	25	0	9	B
2513	8	7572.0	1	4	1	9	A
2514	10	7751.976	1	14	1	6	B
2515	2	3158.0	0	0	1	4	A
2516	1	3075.0	1	3	0	6	A
2517	7	3852.0	0	0	1	5	A
2518	9	7215.976	1	29	0	3	B
2519	6	2982.0	0	0	1	5	A
2520	1	7303.0	0	0	1	8	A
2521	5	5937.0	1	10	0	6	A
2522	9	7455.976	1	3	1	8	B
2523	8	7064.0	0	0	0	9	A
2524	6	7305.0	1	1	0	7	A
2525	10	5249.976	1	5	0	8	B
2526	5	5993.0	1	1	1	8	A
2527	15	5383.976	1	3	1	9	B
2528	5	4608.0	1	2	1	7	A
2529	14	5341.976	0	0	0	6	B
2530	8	3218.0	1	7	0	8	A
2531	9	7624.976	1	5	1	9	B
2532	15	7392.976	1	1	1	4	B
2533	6	6273.0	0	0	1	8	A
2534	9	4669.976	1	10	1	6	B
2535	2	6845.0	0	0	0	5	A
2536	9	5318.976	1	24	1	7	B
2537	9	5303.976	1	6	1	7	B
2538	10	6459.976	0	0	1	9	B
2539	1	6247.0	1	9	0	7	A
2540	1	8877.0	0	0	0	5	A
2541	10	8778.976	1	2	1	8	B
2542	13	5206.976	1	1	1	7	B
2543	11	8611.976	1	2	1	9	B
2544	2	6208.0	1	11	0	4	A
2545	8	3186.0	0	0	0	8	A
2546	16	8451.976	0	0	0	7	B
2547	4	8208.0	0	0	0	8	A
2548	9	5346.976	1	4	1	7	B
2549	4	5306.0	1	5	1	9	A
2550	3	9646.0	0	0	1	8	A
2551	13	7576.976	1	10	1	8	B
2552	13	6519.976	0	0	0	9	B
2553	13	5937.976	1	5	1	9	B
2554	1	3862.0	0	0	0	5	A
2555	3	4869.0	1	1	0	6	A
2556	11	8874.976	0	0	1	3	B
2557	6	3068.0	1	3	1	9	A
2558	11	6021.976	0	0	1	5	B
2559	16	6982.976	0	0	1	7	B
2560	12	4048.976	0	0	0	9	B
2561	3	3453.0	1	2	0	8	A
2562	9	7374.976	1	2	1	1	B
2563	5	7803.0	0	0	1	5	A
2564	14	4719.976	1	5	1	9	B
2565	13	4159.976	1	8	1	9	B
2566	11	4597.976	1	13	1	7	B
2567	1	4614.0	1	11	0	9	A
2568	15	7403.976	0	0	0	5	B
2569	12	3613.976	0	0	1	8	B
2570	11	7239.976	1	2	1	6	B
2571	5	3626.0	0	0	1	7	A
2572	6	7430.0	0	0	0	3	A
2573	12	5964.976	0	0	1	9	B
2574	2	4233.0	0	0	1	8	A
2575	9	5537.976	1	8	1	7	B
2576	10	9058.976	1	3	0	8	B
2577	1	3018.0	1	2	1	5	A
2578	3	3148.0	1	7	0	9	A
2579	14	3314.976	1	26	1	6	B
2580	14	4722.976	1	34	0	6	B
2581	9	10337.976	0	0	1	7	B
2582	7	3741.0	1	2	0	8	A
2583	11	8597.976	1	0	1	7	B
2584	7	6385.0	1	11	1	7	A
2585	3	5327.0	1	1	1	5	A
2586	3	4190.0	0	0	1	5	A
2587	13	6339.976	1	16	1	9	B
2588	14	7215.976	1	6	1	8	B
2589	16	3606.976	1	3	0	9	B
2590	13	8430.976	0	0	1	9	B
2591	16	7624.976	1	12	1	8	B
2592	16	8738.976	0	0	1	5	B
2593	12	3521.976	1	7	0	7	B
2594	6	6199.0	1	17	0	9	A
2595	5	9290.0	1	13	0	7	A
2596	9	5241.976	1	52	1	7	B
2597	13	5923.976	0	0	1	8	B
2598	11	7548.976	0	0	1	7	B
2599	16	8912.976	0	0	1	9	B
2600	3	4712.0	0	0	1	4	A
2601	13	9118.976	1	10	0	5	B
2602	1	5432.0	0	0	1	8	A
2603	16	5012.976	1	1	1	8	B
2604	11	9809.976	1	0	1	6	B
2605	3	6668.0	1	15	1	7	A
2606	1	6845.0	0	0	1	3	A
2607	7	5214.0	1	14	1	8	A
2608	10	5843.976	1	3	0	9	B
2609	11	5076.976	0	0	1	6	B
2610	15	5617.976	0	0	1	8	B
2611	1	3898.0	0	0	0	7	A
2612	4	4412.0	0	0	1	6	A
2613	7	6442.0	1	20	1	8	A
2614	13	5148.976	0	0	1	3	B
2615	10	9464.976	1	1	0	6	B
2616	1	5131.0	0	0	0	4	A
2617	9	8431.976	1	3	0	8	B
2618	10	7680.976	1	9	1	5	B
2619	8	6658.0	0	0	0	7	A
2620	6	6148.0	0	0	0	9	A
2621	12	4467.976	1	2	1	8	B
2622	13	5266.976	0	0	1	8	B
2623	16	8211.976	1	4	1	9	B
2624	4	3718.0	1	2	0	8	A
2625	8	4702.0	0	0	1	9	A
2626	6	8630.0	1	4	0	8	A
2627	7	5272.0	1	9	0	8	A
2628	12	5661.976	0	0	0	7	B
2629	13	4521.976	0	0	1	9	B
2630	5	4580.0	1	7	0	6	A
2631	9	8162.976	0	0	1	9	B
2632	9	6628.976	1	5	1	5	B
2633	11	5561.976	1	11	1	6	B
2634	7	2677.0	0	0	1	9	A
2635	16	5793.976	0	0	1	9	B
2636	12	7962.976	0	0	1	4	B
2637	16	4873.976	1	1	1	9	B
2638	14	4875.976	0	0	1	4	B
2639	6	5238.0	0	0	0	5	A
2640	8	8513.0	1	7	1	9	A
2641	1	5857.0	0	0	1	9	A
2642	4	6942.0	0	0	1	6	A
2643	13	6454.976	0	0	1	8	B
2644	6	4518.0	0	0	0	6	A
2645	9	4036.976	0	0	1	5	B
2646	14	4832.976	0	0	1	9	B
2647	14	6521.976	0	0	1	8	B
2648	2	4138.0	1	12	0	8	A
2649	6	8665.0	1	4	0	8	A
2650	16	6930.976	0	0	1	9	B
2651	15	8849.976	1	23	1	9	B
2652	3	8208.0	1	35	0	6	A
2653	8	7558.0	0	0	1	9	A
2654	4	5166.0	1	28	0	5	A
2655	12	8262.976	1	3	1	9	B
2656	14	6169.976	1	1	1	9	B
2657	6	6451.0	1	3	1	7	A
2658	12	6986.976	0	0	1	9	B
2659	12	8024.976	0	0	1	3	B
2660	12	4520.976	1	0	1	8	B
2661	9	7241.976	1	4	1	8	B
2662	4	5283.0	0	0	0	6	A
2663	12	5662.976	0	0	0	6	B
2664	3	3299.0	1	6	0	5	A
2665	13	9359.976	1	7	0	8	B
2666	15	6215.976	0	0	1	8	B
2667	1	6332.0	0	0	0	8	A
2668	2	2490.0	0	0	1	9	A
2669	11	3738.976	1	15	0	9	B
2670	16	7441.976	0	0	1	8	B
2671	8	7568.0	1	11	1	5	A
2672	8	7486.0	0	0	0	8	A
2673	1	5451.0	1	12	0	8	A
2674	6	4870.0	1	26	0	7	A
2675	12	6006.976	1	9	1	5	B
2676	14	7314.976	0	0	1	8	B
2677	1	6943.0	1	6	1	9	A
2678	14	4039.976	1	5	1	9	B
2679	2	7676.0	0	0	0	8	A
2680	10	7408.976	1	0	1	7	B
2681	7	5440.0	1	4	1	3	A
2682	2	6208.0	1	3	0	6	A
2683	9	4502.976	0	0	0	7	B
2684	10	6816.976	0	0	1	7	B
2685	16	3979.976	0	0	1	8	B
2686	5	7263.0	0	0	1	8	A
2687	5	2905.0	1	32	1	9	A
2688	14	7224.976	1	4	1	9	B
2689	8	5822.0	0	0	1	8	A
2690	10	4806.976	1	6	1	8	B
2691	11	4292.976	1	0	1	6	B
2692	12	4409.976	0	0	1	9	B
2693	16	5278.976	0	0	1	9	B
2694	12	6434.976	1	1	0	5	B
2695	6	3528.0	1	14	0	9	A
2696	13	8467.976	1	22	1	7	B
2697	5	5977.0	0	0	0	9	A
2698	11	9023.976	1	1	1	8	B
2699	1	2928.0	1	6	1	8	A
2700	2	7406.0	1	14	0	9	A
2701	7	7262.0	0	0	0	9	A
2702	16	7909.976	1	8	1	9	B
2703	13	7541.976	1	4	1	5	B
2704	7	4315.0	0	0	1	4	A
2705	4	7495.0	1	6	0	5	A
2706	11	7543.976	0	0	1	8	B
2707	5	5983.0	0	0	0	4	A
2708	10	7845.976	0	0	0	4	B
2709	11	4992.976	0	0	1	9	B
2710	10	7245.976	0	0	1	9	B
2711	16	6284.976	1	1	1	9	B
2712	4	9426.0	1	3	1	1	A
2713	8	4864.0	0	0	0	9	A
2714	1	6744.0	1	4	1	7	A
2715	16	6036.976	0	0	1	8	B
2716	12	8069.976	0	0	0	3	B
2717	13	4781.976	1	11	1	6	B
2718	2	6018.0	0	0	1	4	A
2719	2	3164.0	0	0	0	9	A
2720	3	9524.0	1	23	1	8	A
2721	4	4585.0	1	2	1	9	A
2722	11	8636.976	0	0	1	1	B
2723	2	7992.0	1	9	1	3	A
2724	9	5256.976	0	0	0	9	B
2725	14	9081.976	1	12	1	8	B
2726	4	6695.0	1	0	1	8	A
2727	4	7757.0	0	0	0	7	A
2728	10	6832.976	0	0	1	3	B
2729	10	7041.976	0	0	1	5	B
2730	3	5404.0	0	0	1	5	A
2731	2	6049.0	0	0	0	9	A
2732	6	6710.0	1	0	1	9	A
2733	9	4927.976	0	0	0	8	B
2734	15	3762.976	0	0	1	8	B
2735	9	5147.976	0	0	1	1	B
2736	7	7800.0	1	1	1	3	A
2737	7	7716.0	0	0	1	8	A
2738	4	3087.0	0	0	0	5	A
2739	2	5831.0	1	4	0	3	A
2740	14	7516.976	0	0	1	7	B
2741	4	6813.0	0	0	1	5	A
2742	12	5330.976	0	0	1	6	B
2743	10	3909.976	0	0	1	7	B
2744	14	5374.976	0	0	1	6	B
2745	14	4180.976	1	5	1	3	B
2746	15	6192.976	0	0	1	6	B
2747	7	6641.0	1	7	1	8	A
2748	9	4891.976	1	1	1	9	B
2749	4	2519.0	1	0	0	8	A
2750	3	4625.0	1	23	1	9	A
2751	9	5559.976	0	0	1	7	B
2752	16	7430.976	1	22	1	8	B
2753	6	5165.0	1	3	1	8	A
2754	1	5293.0	0	0	0	5	A
2755	8	7898.0	0	0	0	9	A
2756	3	6961.0	1	1	1	8	A
2757	5	9326.0	0	0	1	9	A
2758	5	2842.0	0	0	1	5	A
2759	6	3145.0	0	0	1	8	A
2760	8	7490.0	0	0	0	8	A
2761	16	5127.976	0	0	1	7	B
2762	14	6670.976	1	2	1	9	B
2763	9	9903.976	0	0	1	5	B
2764	15	5264.976	0	0	1	5	B
2765	4	4838.0	1	28	1	7	A
2766	5	5936.0	0	0	1	6	A
2767	13	9004.976	1	6	1	9	B
2768	8	3158.0	1	5	0	8	A
2769	16	8688.976	0	0	0	6	B
2770	13	3487.976	0	0	1	7	B
2771	12	7375.976	0	0	1	9	B
2772	11	8687.976	1	11	1	6	B
2773	1	5673.0	1	22	1	9	A
2774	5	6111.0	0	0	1	7	A
2775	12	5776.976	1	22	1	9	B
2776	14	8410.976	1	1	1	9	B
2777	7	5188.0	1	2	0	3	A
2778	7	5713.0	1	4	1	7	A
2779	10	4622.976	1	3	1	8	B
2780	8	5866.0	0	0	0	7	A
2781	11	4048.976	1	0	1	8	B
2782	4	4976.0	1	38	1	2	A
2783	16	6613.976	1	9	1	9	B
2784	12	5090.976	0	0	1	7	B
2785	3	4245.0	1	1	0	6	A
2786	6	4600.0	1	24	1	8	A
2787	13	6599.976	0	0	1	9	B
2788	5	5185.0	0	0	1	6	A
2789	3	8015.0	0	0	0	5	A
2790	1	8556.0	0	0	1	4	A
2791	4	4973.0	1	6	0	6	A
2792	1	7650.0	1	21	1	9	A
2793	5	3842.0	1	1	1	8	A
2794	14	7652.976	0	0	1	5	B
2795	13	3613.976	0	0	0	6	B
2796	14	5846.976	1	10	0	9	B
2797	4	3570.0	1	6	1	5	A
2798	6	7627.0	1	15	0	4	A
2799	6	3282.0	0	0	1	7	A
2800	15	6491.976	1	15	0	9	B
2801	8	3925.0	0	0	0	9	A
2802	1	6402.0	1	3	0	2	A
2803	16	2809.976	0	0	1	8	B
2804	11	4503.976	1	2	1	5	B
2805	1	6254.0	1	6	0	9	A
2806	6	3902.0	0	0	1	8	A
2807	7	6154.0	0	0	1	5	A
2808	2	6880.0	1	14	1	9	A
2809	13	8531.976	1	10	1	8	B
2810	4	4304.0	1	2	1	4	A
2811	12	6332.976	1	3	1	9	B
2812	2	6368.0	0	0	0	6	A
2813	6	4174.0	0	0	1	8	A
2814	9	3911.976	0	0	1	6	B
2815	6	6263.0	1	9	0	6	A
2816	2	8780.0	1	9	1	8	A
2817	13	7310.976	0	0	1	7	B
2818	12	7854.976	0	0	1	8	B
2819	3	6726.0	0	0	1	7	A
2820	16	3811.976	0	0	1	8	B
2821	2	3556.0	0	0	0	8	A
2822	2	4539.0	0	0	1	8	A
2823	13	5017.976	1	5	1	8	B
2824	13	8137.976	1	20	1	9	B
2825	13	8847.976	1	16	1	8	B
2826	2	6273.0	1	1	0	7	A
2827	5	8241.0	0	0	0	9	A
2828	7	6586.0	0	0	0	9	A
2829	12	5662.976	1	7	1	9	B
2830	15	8931.976	1	2	1	6	B
2831	1	7535.0	1	25	1	7	A
2832	11	4186.976	0	0	0	8	B
2833	15	3066.976	1	16	1	8	B
2834	14	4741.976	1	8	1	9	B
2835	7	7354.0	0	0	0	6	A
2836	6	8385.0	1	0	0	3	A
2837	2	6478.0	1	5	0	8	A
2838	9	6700.976	1	2	1	8	B
2839	6	6809.0	1	2	0	8	A
